id,date,time,datetime,provice,city
154,2022-12-05,18:49,2022-12-05 18:49,北京,北京市
155,2022-12-05,13:12,2022-12-05 13:12,江苏,常州市
156,2022-12-05,20:13,2022-12-05 20:13,山东,淄博市
157,2022-12-05,01:44,2022-12-05 01:44,浙江,台州市
158,2022-12-05,22:34,2022-12-05 22:34,上海,上海市
159,2022-12-05,21:29,2022-12-05 21:29,广州,广州
160,2022-12-05,22:51,2022-12-05 22:51,北京,北京市
161,2022-12-05,20:06,2022-12-05 20:06,浙江,嘉兴市
162,2022-12-05,15:15,2022-12-05 15:15,江苏,宿迁市
163,2022-12-05,18:47,2022-12-05 18:47,江苏,苏州市
164,2022-12-05,21:07,2022-12-05 21:07,广州,广州
165,2022-12-05,08:33,2022-12-05 08:33,浙江,宁波市
166,2022-12-05,09:25,2022-12-05 09:25,江苏,苏州市
167,2022-12-05,15:45,2022-12-05 15:45,江苏,连云港市
168,2022-12-05,22:52,2022-12-05 22:52,浙江,宁波市
169,2022-12-05,05:44,2022-12-05 05:44,浙江,丽水市
170,2022-12-05,06:21,2022-12-05 06:21,北京,北京市
171,2022-12-05,10:05,2022-12-05 10:05,江苏,扬州市
172,2022-12-05,09:36,2022-12-05 09:36,北京,北京市
173,2022-12-05,21:20,2022-12-05 21:20,浙江,衢州市
174,2022-12-05,19:50,2022-12-05 19:50,广州,广州
175,2022-12-05,20:45,2022-12-05 20:45,江苏,扬州市
176,2022-12-05,21:03,2022-12-05 21:03,上海,上海市
177,2022-12-05,03:19,2022-12-05 03:19,江苏,淮安市(原淮阴市）
178,2022-12-05,21:37,2022-12-05 21:37,江苏,南京市
179,2022-12-05,13:38,2022-12-05 13:38,北京,北京市
5,2022-12-06,14:04,2022-12-06 14:04,浙江,绍兴市
6,2022-12-06,12:41,2022-12-06 12:41,江苏,扬州市
7,2022-12-06,07:02,2022-12-06 07:02,深圳,深圳
8,2022-12-06,11:00,2022-12-06 11:00,江苏,苏州市
9,2022-12-06,09:23,2022-12-06 09:23,上海,上海市
10,2022-12-06,17:07,2022-12-06 17:07,江苏,南通市
11,2022-12-06,20:08,2022-12-06 20:08,山东,威海市
12,2022-12-06,07:58,2022-12-06 07:58,浙江,金华市
13,2022-12-06,12:41,2022-12-06 12:41,江苏,盐城市
14,2022-12-06,13:51,2022-12-06 13:51,上海,上海市
15,2022-12-06,08:13,2022-12-06 08:13,广州,广州
16,2022-12-06,21:42,2022-12-06 21:42,深圳,深圳
17,2022-12-06,12:55,2022-12-06 12:55,江苏,无锡市
18,2022-12-06,10:48,2022-12-06 10:48,广州,广州
19,2022-12-06,21:04,2022-12-06 21:04,浙江,金华市
20,2022-12-06,11:50,2022-12-06 11:50,浙江,宁波市
21,2022-12-06,10:43,2022-12-06 10:43,北京,北京市
22,2022-12-06,09:52,2022-12-06 09:52,江苏,镇江市
23,2022-12-06,21:42,2022-12-06 21:42,广州,广州
24,2022-12-06,15:11,2022-12-06 15:11,江苏,镇江市
25,2022-12-06,17:28,2022-12-06 17:28,上海,上海市
26,2022-12-06,00:11,2022-12-06 00:11,北京,北京市
27,2022-12-06,15:14,2022-12-06 15:14,浙江,绍兴市
28,2022-12-06,22:50,2022-12-06 22:50,上海,上海市
29,2022-12-06,10:04,2022-12-06 10:04,浙江,绍兴市
30,2022-12-06,04:43,2022-12-06 04:43,上海,上海市
31,2022-12-06,13:38,2022-12-06 13:38,上海,上海市
32,2022-12-06,18:52,2022-12-06 18:52,上海,上海市
33,2022-12-06,16:06,2022-12-06 16:06,广州,广州
34,2022-12-06,16:34,2022-12-06 16:34,浙江,杭州市
35,2022-12-06,09:53,2022-12-06 09:53,深圳,深圳
36,2022-12-06,22:11,2022-12-06 22:11,浙江,舟山市
37,2022-12-06,07:06,2022-12-06 07:06,江苏,南京市
38,2022-12-06,07:21,2022-12-06 07:21,江苏,苏州市
39,2022-12-06,23:56,2022-12-06 23:56,北京,北京市
40,2022-12-06,22:19,2022-12-06 22:19,山东,济南市
41,2022-12-06,23:34,2022-12-06 23:34,浙江,台州市
42,2022-12-06,14:12,2022-12-06 14:12,上海,上海市
43,2022-12-06,08:16,2022-12-06 08:16,江苏,苏州市
44,2022-12-06,13:53,2022-12-06 13:53,江苏,扬州市
45,2022-12-06,07:17,2022-12-06 07:17,北京,北京市
46,2022-12-06,22:42,2022-12-06 22:42,上海,上海市
47,2022-12-06,13:28,2022-12-06 13:28,北京,北京市
48,2022-12-06,22:36,2022-12-06 22:36,山东,东营市
49,2022-12-06,20:42,2022-12-06 20:42,上海,上海市
50,2022-12-06,21:28,2022-12-06 21:28,山东,临沂市
51,2022-12-06,11:07,2022-12-06 11:07,江苏,盐城市
52,2022-12-06,19:54,2022-12-06 19:54,上海,上海市
53,2022-12-06,20:29,2022-12-06 20:29,上海,上海市
54,2022-12-06,17:09,2022-12-06 17:09,山东,威海市
55,2022-12-06,09:24,2022-12-06 09:24,上海,上海市
56,2022-12-06,23:49,2022-12-06 23:49,北京,北京市
57,2022-12-06,21:00,2022-12-06 21:00,江苏,苏州市
58,2022-12-06,20:30,2022-12-06 20:30,浙江,宁波市
59,2022-12-06,09:04,2022-12-06 09:04,上海,上海市
60,2022-12-06,11:29,2022-12-06 11:29,上海,上海市
61,2022-12-06,16:45,2022-12-06 16:45,广州,广州
62,2022-12-06,19:47,2022-12-06 19:47,江苏,南通市
63,2022-12-06,11:28,2022-12-06 11:28,广州,广州
64,2022-12-06,23:22,2022-12-06 23:22,深圳,深圳
65,2022-12-06,13:43,2022-12-06 13:43,上海,上海市
66,2022-12-06,08:44,2022-12-06 08:44,北京,北京市
67,2022-12-06,14:52,2022-12-06 14:52,浙江,温州市
68,2022-12-06,22:47,2022-12-06 22:47,上海,上海市
69,2022-12-06,22:10,2022-12-06 22:10,上海,上海市
70,2022-12-06,10:36,2022-12-06 10:36,浙江,台州市
71,2022-12-06,23:43,2022-12-06 23:43,江苏,南京市
72,2022-12-06,21:11,2022-12-06 21:11,北京,北京市
73,2022-12-06,11:13,2022-12-06 11:13,江苏,无锡市
74,2022-12-06,12:11,2022-12-06 12:11,广州,广州
75,2022-12-06,18:58,2022-12-06 18:58,深圳,深圳
76,2022-12-06,17:45,2022-12-06 17:45,上海,上海市
77,2022-12-06,20:19,2022-12-06 20:19,北京,北京市
78,2022-12-06,09:55,2022-12-06 09:55,深圳,深圳
79,2022-12-06,08:58,2022-12-06 08:58,广州,广州
80,2022-12-06,23:42,2022-12-06 23:42,浙江,金华市
81,2022-12-06,05:29,2022-12-06 05:29,上海,上海市
82,2022-12-06,08:25,2022-12-06 08:25,江苏,淮安市(原淮阴市）
83,2022-12-06,23:35,2022-12-06 23:35,北京,北京市
84,2022-12-06,16:33,2022-12-06 16:33,山东,淄博市
85,2022-12-06,10:25,2022-12-06 10:25,浙江,杭州市
86,2022-12-06,08:30,2022-12-06 08:30,江苏,苏州市
87,2022-12-06,22:27,2022-12-06 22:27,山东,潍坊市
88,2022-12-06,21:14,2022-12-06 21:14,广州,广州
89,2022-12-06,04:15,2022-12-06 04:15,广州,广州
90,2022-12-06,20:21,2022-12-06 20:21,浙江,温州市
91,2022-12-06,14:37,2022-12-06 14:37,广州,广州
92,2022-12-06,04:18,2022-12-06 04:18,浙江,绍兴市
93,2022-12-06,10:45,2022-12-06 10:45,浙江,台州市
94,2022-12-06,22:19,2022-12-06 22:19,江苏,镇江市
95,2022-12-06,22:31,2022-12-06 22:31,浙江,舟山市
96,2022-12-06,22:31,2022-12-06 22:31,浙江,温州市
97,2022-12-06,11:13,2022-12-06 11:13,江苏,常州市
98,2022-12-06,22:48,2022-12-06 22:48,北京,北京市
99,2022-12-06,01:38,2022-12-06 01:38,上海,上海市
100,2022-12-06,21:24,2022-12-06 21:24,浙江,台州市
101,2022-12-06,13:27,2022-12-06 13:27,江苏,苏州市
102,2022-12-06,22:37,2022-12-06 22:37,山东,青岛市
103,2022-12-06,13:31,2022-12-06 13:31,江苏,宿迁市
104,2022-12-06,11:42,2022-12-06 11:42,浙江,温州市
105,2022-12-06,23:10,2022-12-06 23:10,山东,菏泽地区
106,2022-12-06,11:22,2022-12-06 11:22,浙江,杭州市
107,2022-12-06,13:29,2022-12-06 13:29,山东,日照市
108,2022-12-06,08:07,2022-12-06 08:07,广州,广州
109,2022-12-06,20:36,2022-12-06 20:36,广州,广州
110,2022-12-06,21:53,2022-12-06 21:53,山东,菏泽地区
111,2022-12-06,19:25,2022-12-06 19:25,北京,北京市
112,2022-12-06,11:46,2022-12-06 11:46,上海,上海市
113,2022-12-06,11:15,2022-12-06 11:15,江苏,南京市
114,2022-12-06,09:44,2022-12-06 09:44,山东,淄博市
115,2022-12-06,22:24,2022-12-06 22:24,江苏,无锡市
116,2022-12-06,13:17,2022-12-06 13:17,深圳,深圳
117,2022-12-06,13:00,2022-12-06 13:00,上海,上海市
6,2022-12-07,23:51,2022-12-07 23:51,浙江,宁波市
7,2022-12-07,03:37,2022-12-07 03:37,浙江,杭州市
8,2022-12-07,21:04,2022-12-07 21:04,山东,潍坊市
9,2022-12-07,14:17,2022-12-07 14:17,江苏,苏州市
10,2022-12-07,22:45,2022-12-07 22:45,江苏,南通市
11,2022-12-07,13:53,2022-12-07 13:53,江苏,淮安市(原淮阴市）
12,2022-12-07,15:01,2022-12-07 15:01,浙江,杭州市
13,2022-12-07,11:29,2022-12-07 11:29,浙江,嘉兴市
14,2022-12-07,23:26,2022-12-07 23:26,山东,德州市
15,2022-12-07,14:46,2022-12-07 14:46,山东,泰安市
16,2022-12-07,08:34,2022-12-07 08:34,浙江,杭州市
17,2022-12-07,22:01,2022-12-07 22:01,深圳,深圳
18,2022-12-07,13:56,2022-12-07 13:56,广州,广州
19,2022-12-07,21:24,2022-12-07 21:24,浙江,温州市
20,2022-12-07,14:42,2022-12-07 14:42,深圳,深圳
21,2022-12-07,19:42,2022-12-07 19:42,深圳,深圳
22,2022-12-07,10:51,2022-12-07 10:51,江苏,淮安市(原淮阴市）
23,2022-12-07,08:03,2022-12-07 08:03,江苏,苏州市
24,2022-12-07,10:10,2022-12-07 10:10,江苏,苏州市
25,2022-12-07,20:27,2022-12-07 20:27,山东,潍坊市
26,2022-12-07,09:01,2022-12-07 09:01,广州,广州
27,2022-12-07,22:35,2022-12-07 22:35,江苏,南京市
28,2022-12-07,16:57,2022-12-07 16:57,江苏,南京市
29,2022-12-07,10:59,2022-12-07 10:59,浙江,丽水市
30,2022-12-07,21:56,2022-12-07 21:56,广州,广州
31,2022-12-07,13:46,2022-12-07 13:46,浙江,嘉兴市
32,2022-12-07,20:22,2022-12-07 20:22,北京,北京市
33,2022-12-07,23:30,2022-12-07 23:30,山东,淄博市
34,2022-12-07,20:05,2022-12-07 20:05,北京,北京市
35,2022-12-07,15:20,2022-12-07 15:20,北京,北京市
36,2022-12-07,12:44,2022-12-07 12:44,江苏,泰州市
37,2022-12-07,07:43,2022-12-07 07:43,江苏,常州市
38,2022-12-07,22:08,2022-12-07 22:08,浙江,金华市
39,2022-12-07,09:40,2022-12-07 09:40,深圳,深圳
40,2022-12-07,10:13,2022-12-07 10:13,上海,上海市
41,2022-12-07,19:48,2022-12-07 19:48,山东,泰安市
42,2022-12-07,21:30,2022-12-07 21:30,深圳,深圳
43,2022-12-07,16:33,2022-12-07 16:33,浙江,台州市
44,2022-12-07,19:43,2022-12-07 19:43,北京,北京市
45,2022-12-07,01:50,2022-12-07 01:50,江苏,苏州市
46,2022-12-07,06:15,2022-12-07 06:15,深圳,深圳
47,2022-12-07,20:36,2022-12-07 20:36,江苏,常州市
48,2022-12-07,11:45,2022-12-07 11:45,浙江,绍兴市
49,2022-12-07,19:54,2022-12-07 19:54,江苏,南京市
50,2022-12-07,19:26,2022-12-07 19:26,江苏,南京市
51,2022-12-07,06:08,2022-12-07 06:08,江苏,南京市
52,2022-12-07,20:34,2022-12-07 20:34,广州,广州
53,2022-12-07,14:47,2022-12-07 14:47,北京,北京市
54,2022-12-07,09:55,2022-12-07 09:55,江苏,镇江市
55,2022-12-07,11:54,2022-12-07 11:54,浙江,温州市
56,2022-12-07,16:15,2022-12-07 16:15,浙江,杭州市
57,2022-12-07,13:46,2022-12-07 13:46,江苏,无锡市
58,2022-12-07,13:21,2022-12-07 13:21,浙江,台州市
59,2022-12-07,22:39,2022-12-07 22:39,江苏,南京市
60,2022-12-07,21:20,2022-12-07 21:20,广州,广州
61,2022-12-07,16:15,2022-12-07 16:15,北京,北京市
62,2022-12-07,11:37,2022-12-07 11:37,江苏,扬州市
63,2022-12-07,11:42,2022-12-07 11:42,上海,上海市
64,2022-12-07,09:58,2022-12-07 09:58,北京,北京市
65,2022-12-07,21:26,2022-12-07 21:26,上海,上海市
66,2022-12-07,19:52,2022-12-07 19:52,深圳,深圳
67,2022-12-07,14:00,2022-12-07 14:00,北京,北京市
68,2022-12-07,22:03,2022-12-07 22:03,广州,广州
69,2022-12-07,23:12,2022-12-07 23:12,江苏,扬州市
70,2022-12-07,22:04,2022-12-07 22:04,浙江,杭州市
71,2022-12-07,21:53,2022-12-07 21:53,江苏,南京市
72,2022-12-07,21:06,2022-12-07 21:06,浙江,嘉兴市
73,2022-12-07,23:22,2022-12-07 23:22,上海,上海市
74,2022-12-07,07:06,2022-12-07 07:06,浙江,宁波市
75,2022-12-07,12:01,2022-12-07 12:01,山东,青岛市
76,2022-12-07,07:40,2022-12-07 07:40,江苏,宿迁市
77,2022-12-07,21:30,2022-12-07 21:30,江苏,盐城市
78,2022-12-07,23:50,2022-12-07 23:50,上海,上海市
79,2022-12-07,16:53,2022-12-07 16:53,浙江,丽水市
80,2022-12-07,14:31,2022-12-07 14:31,浙江,温州市
81,2022-12-07,10:26,2022-12-07 10:26,上海,上海市
82,2022-12-07,13:49,2022-12-07 13:49,深圳,深圳
83,2022-12-07,13:17,2022-12-07 13:17,江苏,徐州市
84,2022-12-07,15:20,2022-12-07 15:20,上海,上海市
85,2022-12-07,23:36,2022-12-07 23:36,山东,德州市
86,2022-12-07,13:27,2022-12-07 13:27,上海,上海市
87,2022-12-07,20:52,2022-12-07 20:52,上海,上海市
88,2022-12-07,14:19,2022-12-07 14:19,江苏,徐州市
89,2022-12-07,22:57,2022-12-07 22:57,浙江,嘉兴市
90,2022-12-07,17:14,2022-12-07 17:14,江苏,盐城市
91,2022-12-07,20:53,2022-12-07 20:53,山东,菏泽地区
92,2022-12-07,10:15,2022-12-07 10:15,北京,北京市
93,2022-12-07,04:34,2022-12-07 04:34,深圳,深圳
94,2022-12-07,09:50,2022-12-07 09:50,浙江,金华市
95,2022-12-07,09:33,2022-12-07 09:33,上海,上海市
96,2022-12-07,06:56,2022-12-07 06:56,深圳,深圳
97,2022-12-07,09:12,2022-12-07 09:12,上海,上海市
98,2022-12-07,20:26,2022-12-07 20:26,深圳,深圳
99,2022-12-07,23:45,2022-12-07 23:45,浙江,宁波市
100,2022-12-07,13:48,2022-12-07 13:48,广州,广州
101,2022-12-07,21:07,2022-12-07 21:07,浙江,台州市
102,2022-12-07,14:28,2022-12-07 14:28,广州,广州
103,2022-12-07,22:55,2022-12-07 22:55,浙江,衢州市
104,2022-12-07,20:32,2022-12-07 20:32,江苏,徐州市
105,2022-12-07,16:10,2022-12-07 16:10,江苏,镇江市
106,2022-12-07,10:22,2022-12-07 10:22,北京,北京市
107,2022-12-07,09:19,2022-12-07 09:19,浙江,湖州市
108,2022-12-07,16:59,2022-12-07 16:59,深圳,深圳
109,2022-12-07,07:28,2022-12-07 07:28,江苏,淮安市(原淮阴市）
110,2022-12-07,20:23,2022-12-07 20:23,广州,广州
111,2022-12-07,13:19,2022-12-07 13:19,浙江,杭州市
112,2022-12-07,01:02,2022-12-07 01:02,深圳,深圳
113,2022-12-07,11:21,2022-12-07 11:21,浙江,金华市
114,2022-12-07,23:41,2022-12-07 23:41,江苏,徐州市
115,2022-12-07,21:12,2022-12-07 21:12,广州,广州
116,2022-12-07,19:34,2022-12-07 19:34,江苏,徐州市
117,2022-12-07,13:25,2022-12-07 13:25,广州,广州
118,2022-12-07,22:21,2022-12-07 22:21,浙江,丽水市
119,2022-12-07,20:55,2022-12-07 20:55,浙江,温州市
120,2022-12-07,06:08,2022-12-07 06:08,浙江,台州市
121,2022-12-07,17:09,2022-12-07 17:09,浙江,杭州市
122,2022-12-07,13:58,2022-12-07 13:58,浙江,衢州市
123,2022-12-07,18:23,2022-12-07 18:23,上海,上海市
124,2022-12-07,14:03,2022-12-07 14:03,江苏,南京市
125,2022-12-07,21:39,2022-12-07 21:39,深圳,深圳
126,2022-12-07,06:33,2022-12-07 06:33,江苏,南京市
127,2022-12-07,05:54,2022-12-07 05:54,江苏,盐城市
128,2022-12-07,14:53,2022-12-07 14:53,江苏,盐城市
129,2022-12-07,08:10,2022-12-07 08:10,上海,上海市
130,2022-12-07,16:46,2022-12-07 16:46,广州,广州
131,2022-12-07,23:11,2022-12-07 23:11,江苏,泰州市
132,2022-12-07,14:42,2022-12-07 14:42,浙江,宁波市
133,2022-12-07,02:11,2022-12-07 02:11,北京,北京市
134,2022-12-07,09:27,2022-12-07 09:27,广州,广州
135,2022-12-07,08:52,2022-12-07 08:52,广州,广州
136,2022-12-07,09:18,2022-12-07 09:18,江苏,无锡市
137,2022-12-07,14:44,2022-12-07 14:44,北京,北京市
138,2022-12-07,11:17,2022-12-07 11:17,山东,烟台市
139,2022-12-07,21:58,2022-12-07 21:58,山东,潍坊市
140,2022-12-07,09:58,2022-12-07 09:58,上海,上海市
141,2022-12-07,16:26,2022-12-07 16:26,江苏,徐州市
142,2022-12-07,13:43,2022-12-07 13:43,北京,北京市
143,2022-12-07,11:23,2022-12-07 11:23,广州,广州
144,2022-12-07,23:52,2022-12-07 23:52,广州,广州
145,2022-12-07,14:15,2022-12-07 14:15,上海,上海市
146,2022-12-07,19:44,2022-12-07 19:44,深圳,深圳
147,2022-12-07,09:13,2022-12-07 09:13,广州,广州
148,2022-12-07,08:39,2022-12-07 08:39,上海,上海市
149,2022-12-07,08:13,2022-12-07 08:13,江苏,徐州市
150,2022-12-07,08:18,2022-12-07 08:18,江苏,南通市
151,2022-12-07,22:56,2022-12-07 22:56,上海,上海市
152,2022-12-07,09:39,2022-12-07 09:39,山东,济宁市
153,2022-12-07,17:21,2022-12-07 17:21,广州,广州
154,2022-12-07,15:12,2022-12-07 15:12,江苏,苏州市
155,2022-12-07,11:17,2022-12-07 11:17,深圳,深圳
156,2022-12-07,23:34,2022-12-07 23:34,广州,广州
157,2022-12-07,07:41,2022-12-07 07:41,广州,广州
158,2022-12-07,20:52,2022-12-07 20:52,山东,济宁市
159,2022-12-07,21:38,2022-12-07 21:38,江苏,连云港市
160,2022-12-07,09:36,2022-12-07 09:36,上海,上海市
161,2022-12-07,19:57,2022-12-07 19:57,山东,聊城市
162,2022-12-07,17:11,2022-12-07 17:11,浙江,杭州市
163,2022-12-07,11:10,2022-12-07 11:10,江苏,徐州市
164,2022-12-07,15:04,2022-12-07 15:04,江苏,南京市
165,2022-12-07,15:22,2022-12-07 15:22,深圳,深圳
166,2022-12-07,22:44,2022-12-07 22:44,浙江,嘉兴市
167,2022-12-07,20:09,2022-12-07 20:09,山东,潍坊市
168,2022-12-07,20:29,2022-12-07 20:29,上海,上海市
169,2022-12-07,22:54,2022-12-07 22:54,江苏,常州市
170,2022-12-07,13:27,2022-12-07 13:27,山东,聊城市
171,2022-12-07,15:45,2022-12-07 15:45,江苏,盐城市
172,2022-12-07,08:19,2022-12-07 08:19,广州,广州
173,2022-12-07,20:16,2022-12-07 20:16,江苏,苏州市
174,2022-12-07,23:27,2022-12-07 23:27,广州,广州
175,2022-12-07,13:23,2022-12-07 13:23,江苏,常州市
176,2022-12-07,08:36,2022-12-07 08:36,浙江,温州市
177,2022-12-07,15:19,2022-12-07 15:19,江苏,南京市
178,2022-12-07,21:54,2022-12-07 21:54,上海,上海市
179,2022-12-07,12:44,2022-12-07 12:44,深圳,深圳
180,2022-12-07,17:30,2022-12-07 17:30,浙江,舟山市
181,2022-12-07,17:50,2022-12-07 17:50,江苏,盐城市
182,2022-12-07,08:46,2022-12-07 08:46,深圳,深圳
183,2022-12-07,10:51,2022-12-07 10:51,浙江,温州市
184,2022-12-07,00:36,2022-12-07 00:36,北京,北京市
185,2022-12-07,22:13,2022-12-07 22:13,浙江,温州市
186,2022-12-07,20:39,2022-12-07 20:39,深圳,深圳
187,2022-12-07,23:19,2022-12-07 23:19,上海,上海市
188,2022-12-07,01:24,2022-12-07 01:24,浙江,温州市
189,2022-12-07,10:28,2022-12-07 10:28,浙江,丽水市
190,2022-12-07,20:36,2022-12-07 20:36,北京,北京市
191,2022-12-07,13:04,2022-12-07 13:04,浙江,杭州市
192,2022-12-07,08:10,2022-12-07 08:10,江苏,南通市
193,2022-12-07,06:43,2022-12-07 06:43,江苏,淮安市(原淮阴市）
194,2022-12-07,16:59,2022-12-07 16:59,山东,临沂市
195,2022-12-07,14:26,2022-12-07 14:26,山东,淄博市
196,2022-12-07,11:02,2022-12-07 11:02,深圳,深圳
197,2022-12-07,19:04,2022-12-07 19:04,北京,北京市
198,2022-12-07,20:24,2022-12-07 20:24,北京,北京市
199,2022-12-07,10:25,2022-12-07 10:25,山东,菏泽地区
200,2022-12-07,08:24,2022-12-07 08:24,江苏,镇江市
201,2022-12-07,22:05,2022-12-07 22:05,上海,上海市
202,2022-12-07,13:27,2022-12-07 13:27,江苏,常州市
7,2022-12-08,11:50,2022-12-08 11:50,上海,上海市
8,2022-12-08,20:13,2022-12-08 20:13,北京,北京市
9,2022-12-08,10:42,2022-12-08 10:42,广州,广州
10,2022-12-08,01:11,2022-12-08 01:11,上海,上海市
11,2022-12-08,19:04,2022-12-08 19:04,江苏,南京市
12,2022-12-08,08:46,2022-12-08 08:46,江苏,苏州市
13,2022-12-08,20:02,2022-12-08 20:02,浙江,台州市
14,2022-12-08,22:19,2022-12-08 22:19,深圳,深圳
15,2022-12-08,14:39,2022-12-08 14:39,浙江,衢州市
16,2022-12-08,18:38,2022-12-08 18:38,江苏,常州市
17,2022-12-08,09:46,2022-12-08 09:46,深圳,深圳
18,2022-12-08,20:30,2022-12-08 20:30,浙江,温州市
19,2022-12-08,22:37,2022-12-08 22:37,江苏,淮安市(原淮阴市）
20,2022-12-08,01:03,2022-12-08 01:03,北京,北京市
21,2022-12-08,17:57,2022-12-08 17:57,上海,上海市
22,2022-12-08,20:42,2022-12-08 20:42,江苏,盐城市
23,2022-12-08,17:08,2022-12-08 17:08,江苏,南京市
24,2022-12-08,13:29,2022-12-08 13:29,浙江,金华市
25,2022-12-08,11:27,2022-12-08 11:27,江苏,盐城市
26,2022-12-08,10:59,2022-12-08 10:59,江苏,南京市
27,2022-12-08,23:25,2022-12-08 23:25,广州,广州
28,2022-12-08,15:21,2022-12-08 15:21,浙江,丽水市
29,2022-12-08,23:21,2022-12-08 23:21,广州,广州
30,2022-12-08,22:03,2022-12-08 22:03,上海,上海市
31,2022-12-08,12:30,2022-12-08 12:30,浙江,台州市
32,2022-12-08,12:13,2022-12-08 12:13,江苏,淮安市(原淮阴市）
33,2022-12-08,05:50,2022-12-08 05:50,广州,广州
34,2022-12-08,17:18,2022-12-08 17:18,上海,上海市
8,2022-12-09,14:54,2022-12-09 14:54,浙江,台州市
9,2022-12-09,21:16,2022-12-09 21:16,北京,北京市
10,2022-12-09,07:38,2022-12-09 07:38,广州,广州
11,2022-12-09,07:45,2022-12-09 07:45,江苏,南通市
12,2022-12-09,22:42,2022-12-09 22:42,江苏,无锡市
13,2022-12-09,06:57,2022-12-09 06:57,山东,潍坊市
14,2022-12-09,12:27,2022-12-09 12:27,上海,上海市
15,2022-12-09,21:55,2022-12-09 21:55,上海,上海市
16,2022-12-09,19:10,2022-12-09 19:10,上海,上海市
17,2022-12-09,06:26,2022-12-09 06:26,上海,上海市
18,2022-12-09,19:50,2022-12-09 19:50,上海,上海市
19,2022-12-09,19:12,2022-12-09 19:12,深圳,深圳
20,2022-12-09,18:19,2022-12-09 18:19,山东,烟台市
21,2022-12-09,15:37,2022-12-09 15:37,上海,上海市
22,2022-12-09,20:36,2022-12-09 20:36,浙江,舟山市
23,2022-12-09,19:18,2022-12-09 19:18,广州,广州
24,2022-12-09,15:31,2022-12-09 15:31,深圳,深圳
25,2022-12-09,17:11,2022-12-09 17:11,浙江,杭州市
26,2022-12-09,22:22,2022-12-09 22:22,上海,上海市
27,2022-12-09,10:01,2022-12-09 10:01,浙江,绍兴市
28,2022-12-09,08:44,2022-12-09 08:44,浙江,温州市
29,2022-12-09,22:57,2022-12-09 22:57,广州,广州
30,2022-12-09,22:58,2022-12-09 22:58,深圳,深圳
31,2022-12-09,23:27,2022-12-09 23:27,江苏,苏州市
32,2022-12-09,10:22,2022-12-09 10:22,浙江,杭州市
33,2022-12-09,10:33,2022-12-09 10:33,浙江,丽水市
34,2022-12-09,19:11,2022-12-09 19:11,江苏,无锡市
35,2022-12-09,15:55,2022-12-09 15:55,上海,上海市
36,2022-12-09,18:47,2022-12-09 18:47,北京,北京市
37,2022-12-09,20:22,2022-12-09 20:22,浙江,温州市
38,2022-12-09,07:24,2022-12-09 07:24,江苏,淮安市(原淮阴市）
39,2022-12-09,16:31,2022-12-09 16:31,上海,上海市
40,2022-12-09,21:04,2022-12-09 21:04,广州,广州
41,2022-12-09,14:17,2022-12-09 14:17,山东,东营市
